GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0070373	ATF3	biological_process
GO:0070373	SEMA6A	biological_process
GO:0070373	SIRPA	biological_process
GO:0070373	EIF3A	biological_process
GO:0070373	DUSP10	biological_process
GO:0070373	CHRNA10	biological_process
GO:0070373	PTEN	biological_process
GO:0070373	KLF4	biological_process
GO:0070373	LYN	biological_process
GO:0070373	NDRG2	biological_process
GO:0070373	EMILIN1	biological_process
GO:0070373	SPRED3	biological_process
GO:0070373	SIRT3	biological_process
GO:0070373	WNK2	biological_process
GO:0070373	SMAD4	biological_process
GO:0070374	EPO	biological_process
GO:0070374	SPRY2	biological_process
GO:0070374	ERBB4	biological_process
GO:0070374	ATP6AP1	biological_process
GO:0070374	ABL1	biological_process
GO:0070374	RAMP3	biological_process
GO:0070374	PDE8A	biological_process
GO:0070374	PDGFA	biological_process
GO:0070374	PDGFB	biological_process
GO:0070374	PDGFRA	biological_process
GO:0070374	PDGFRB	biological_process
GO:0070374	MFHAS1	biological_process
GO:0070374	HLA-DRB1	biological_process
GO:0070374	SRC	biological_process
GO:0070374	GAS6	biological_process
GO:0070374	RIPK2	biological_process
GO:0070374	GATA4	biological_process
GO:0070374	PHB2	biological_process
GO:0070374	HMGB1	biological_process
GO:0070374	GPR55	biological_process
GO:0070374	DNAJC27	biological_process
GO:0070374	PTPN22	biological_process
GO:0070374	GCG	biological_process
GO:0070374	GCNT2	biological_process
GO:0070374	CHI3L1	biological_process
GO:0070374	PTEN	biological_process
GO:0070374	SSTR4	biological_process
GO:0070374	F2R	biological_process
GO:0070374	F2RL1	biological_process
GO:0070374	MAP3K12	biological_process
GO:0070374	ABCA7	biological_process
GO:0070374	FGF18	biological_process
GO:0070374	CHRNA7	biological_process
GO:0070374	ADCYAP1	biological_process
GO:0070374	DDT	biological_process
GO:0070374	NRP1	biological_process
GO:0070374	NOD2	biological_process
GO:0070374	CFLAR	biological_process
GO:0070374	S100A7	biological_process
GO:0070374	PTK2B	biological_process
GO:0070374	BMP2	biological_process
GO:0070374	BMP4	biological_process
GO:0070374	ADRA1A	biological_process
GO:0070374	PTPN11	biological_process
GO:0070374	NOD1	biological_process
GO:0070374	PTPRC	biological_process
GO:0070374	OR2AT4	biological_process
GO:0070374	BRAF	biological_process
GO:0070374	FGF20	biological_process
GO:0070374	AGER	biological_process
GO:0070374	DSTYK	biological_process
GO:0070374	FGF21	biological_process
GO:0070374	MIF	biological_process
GO:0070374	XCL2	biological_process
GO:0070374	HRAS	biological_process
GO:0070374	FGA	biological_process
GO:0070374	FGB	biological_process
GO:0070374	FGF2	biological_process
GO:0070374	PLA2G2A	biological_process
GO:0070374	FGF4	biological_process
GO:0070374	PLA2G5	biological_process
GO:0070374	CCL1	biological_process
GO:0070374	CCL3	biological_process
GO:0070374	CCL2	biological_process
GO:0070374	FGF8	biological_process
GO:0070374	CCR1	biological_process
GO:0070374	CCL5	biological_process
GO:0070374	FGF10	biological_process
GO:0070374	KDR	biological_process
GO:0070374	CCL3L1	biological_process
GO:0070374	GNAI2	biological_process
GO:0070374	CCR7	biological_process
GO:0070374	FGFR3	biological_process
GO:0070374	CCL4	biological_process
GO:0070374	FGFR2	biological_process
GO:0070374	C5AR1	biological_process
GO:0070374	FGFR4	biological_process
GO:0070374	FGG	biological_process
GO:0070374	CCL8	biological_process
GO:0070374	CCL11	biological_process
GO:0070374	CCL13	biological_process
GO:0070374	CCL14	biological_process
GO:0070374	CCL15	biological_process
GO:0070374	SERPINF2	biological_process
GO:0070374	CCL7	biological_process
GO:0070374	NQO2	biological_process
GO:0070374	CCL19	biological_process
GO:0070374	CCL20	biological_process
GO:0070374	NODAL	biological_process
GO:0070374	CCL21	biological_process
GO:0070374	CCL22	biological_process
GO:0070374	CCL23	biological_process
GO:0070374	CCL25	biological_process
GO:0070374	XCL1	biological_process
GO:0070374	CX3CL1	biological_process
GO:0070374	FGF19	biological_process
GO:0070374	SLC30A10	biological_process
GO:0070374	NOTCH1	biological_process
GO:0070374	NOTCH2	biological_process
GO:0070374	ALOX15	biological_process
GO:0070374	HAND2	biological_process
GO:0070374	BMPER	biological_process
GO:0070374	CCL16	biological_process
GO:0070374	NPNT	biological_process
GO:0070374	CCL17	biological_process
GO:0070374	CCL18	biological_process
GO:0070374	PRKD2	biological_process
GO:0070374	GPBAR1	biological_process
GO:0070374	RAP1A	biological_process
GO:0070374	FLT4	biological_process
GO:0070374	DRD2	biological_process
GO:0070374	RAP1B	biological_process
GO:0070374	CIB1	biological_process
GO:0070374	NECAB2	biological_process
GO:0070374	NPY5R	biological_process
GO:0070374	CCL4L1	biological_process
GO:0070374	ANGPT1	biological_process
GO:0070374	HTR2A	biological_process
GO:0070374	HTR2B	biological_process
GO:0070374	CALCR	biological_process
GO:0070374	HTR2C	biological_process
GO:0070374	SEMA7A	biological_process
GO:0070374	NTRK1	biological_process
GO:0070374	FPR2	biological_process
GO:0070374	ICAM1	biological_process
GO:0070374	SHC1	biological_process
GO:0070374	PDGFC	biological_process
GO:0070374	RAPGEF1	biological_process
GO:0070374	CASR	biological_process
GO:0070374	ARHGAP8	biological_process
GO:0070374	GPR183	biological_process
GO:0070374	APOE	biological_process
GO:0070374	APP	biological_process
GO:0070374	TEK	biological_process
GO:0070374	SLAMF1	biological_process
GO:0070374	CCL3L3	biological_process
GO:0070374	AKAP12	biological_process
GO:0070374	CRKL	biological_process
GO:0070374	OPRM1	biological_process
GO:0070374	LGALS9	biological_process
GO:0070374	TGFB1	biological_process
GO:0070374	GPNMB	biological_process
GO:0070374	HAVCR2	biological_process
GO:0070374	FGF23	biological_process
GO:0070374	NPTN	biological_process
GO:0070374	RASGRP1	biological_process
GO:0070374	MT3	biological_process
GO:0070374	ARRB1	biological_process
GO:0070374	ARRB2	biological_process
GO:0070374	CD4	biological_process
GO:0070374	CSF1R	biological_process
GO:0070374	THPO	biological_process
GO:0070374	EGFR	biological_process
GO:0070374	P2RY1	biological_process
GO:0070374	P2RY6	biological_process
GO:0070374	TIRAP	biological_process
GO:0070374	CD36	biological_process
GO:0070374	PYCARD	biological_process
GO:0070374	PDGFD	biological_process
GO:0070374	TLR4	biological_process
GO:0070374	FSHR	biological_process
GO:0070374	CD44	biological_process
GO:0070374	TREM2	biological_process
GO:0070374	LRP1	biological_process
GO:0070374	FERMT2	biological_process
GO:0070374	GLIPR2	biological_process
GO:0070374	PRKCA	biological_process
GO:0070374	CD74	biological_process
GO:0070374	TNF	biological_process
GO:0070374	PRKCZ	biological_process
GO:0070374	MAPK3	biological_process
GO:0070374	RAPGEF2	biological_process
GO:0070374	MAP2K1	biological_process
GO:0070374	MAP2K7	biological_process
GO:0070374	MARCO	biological_process
GO:0070374	NDRG4	biological_process
GO:0070374	HCRTR1	biological_process
GO:0070374	IL26	biological_process
GO:0070374	TPBG	biological_process
GO:0070374	FBXW7	biological_process
GO:0070423	CYLD	biological_process
GO:0070423	UBA52	biological_process
GO:0070423	UBB	biological_process
GO:0070423	UBC	biological_process
GO:0070423	TRAF6	biological_process
GO:0070423	NOD1	biological_process
GO:0070423	ITCH	biological_process
GO:0070423	UBE2N	biological_process
GO:0070423	UBE2V1	biological_process
GO:0070423	RIPK2	biological_process
GO:0070423	IKBKG	biological_process
GO:0070423	IRAK1	biological_process
GO:0070423	IRAK2	biological_process
GO:0070423	CASP8	biological_process
GO:0070423	TAB2	biological_process
GO:0070423	TAB1	biological_process
GO:0070423	TNFAIP3	biological_process
GO:0070423	RPS27A	biological_process
GO:0070423	MAP3K7	biological_process
GO:0070423	MAP2K6	biological_process
GO:0070423	TAB3	biological_process
GO:0070423	NOD2	biological_process
GO:0070498	MYD88	biological_process
GO:0070498	TRAF6	biological_process
GO:0070498	RPS6KA5	biological_process
GO:0070498	PSMA1	biological_process
GO:0070498	PSMA2	biological_process
GO:0070498	PSMA3	biological_process
GO:0070498	PSMA4	biological_process
GO:0070498	PSMA5	biological_process
GO:0070498	PSMA6	biological_process
GO:0070498	PSMA7	biological_process
GO:0070498	PSMB1	biological_process
GO:0070498	PSMB2	biological_process
GO:0070498	PSMB3	biological_process
GO:0070498	PSMB4	biological_process
GO:0070498	PSMB5	biological_process
GO:0070498	PSMB6	biological_process
GO:0070498	RIPK2	biological_process
GO:0070498	PSMB7	biological_process
GO:0070498	PSMB8	biological_process
GO:0070498	PSMB9	biological_process
GO:0070498	PSMB10	biological_process
GO:0070498	PSMC1	biological_process
GO:0070498	PSMC2	biological_process
GO:0070498	IRAK1	biological_process
GO:0070498	PSMC3	biological_process
GO:0070498	IRAK2	biological_process
GO:0070498	PSMC4	biological_process
GO:0070498	PSMC5	biological_process
GO:0070498	PSMC6	biological_process
GO:0070498	PSMD1	biological_process
GO:0070498	PSMD2	biological_process
GO:0070498	TAB2	biological_process
GO:0070498	PSMD3	biological_process
GO:0070498	PSMD4	biological_process
GO:0070498	PSMD5	biological_process
GO:0070498	PSMD7	biological_process
GO:0070498	PSMD8	biological_process
GO:0070498	PSMD9	biological_process
GO:0070498	PSMD10	biological_process
GO:0070498	PSMD11	biological_process
GO:0070498	PSMD12	biological_process
GO:0070498	PSMD13	biological_process
GO:0070498	PSME1	biological_process
GO:0070498	PSME2	biological_process
GO:0070498	RPS27A	biological_process
GO:0070498	IL1RL2	biological_process
GO:0070498	PSMA8	biological_process
GO:0070498	MAP3K3	biological_process
GO:0070498	CHUK	biological_process
GO:0070498	NOD2	biological_process
GO:0070498	PSMD6	biological_process
GO:0070498	UBA52	biological_process
GO:0070498	UBB	biological_process
GO:0070498	UBC	biological_process
GO:0070498	NOD1	biological_process
GO:0070498	PSME4	biological_process
GO:0070498	UBE2N	biological_process
GO:0070498	UBE2V1	biological_process
GO:0070498	IL1R2	biological_process
GO:0070498	SQSTM1	biological_process
GO:0070498	NFKB1	biological_process
GO:0070498	NFKBIA	biological_process
GO:0070498	PLCB1	biological_process
GO:0070498	TOLLIP	biological_process
GO:0070498	TAB1	biological_process
GO:0070498	MAP3K7	biological_process
GO:0070498	BTRC	biological_process
GO:0070498	RBX1	biological_process
GO:0070498	FBXW11	biological_process
GO:0070498	CUL1	biological_process
GO:0070498	PSMF1	biological_process
GO:0070498	RPS6KA4	biological_process
GO:0070498	MAP3K8	biological_process
GO:0070498	TNIP2	biological_process
GO:0070498	PELI3	biological_process
GO:0070498	IKBKG	biological_process
GO:0070498	PELI2	biological_process
GO:0070498	PELI1	biological_process
GO:0070498	PSMB11	biological_process
GO:0070498	RELA	biological_process
GO:0070498	SKP1	biological_process
GO:0070498	TAB3	biological_process
GO:0070498	EGR1	biological_process
GO:0070498	IRAK4	biological_process
GO:0070498	IRAK3	biological_process
GO:0070498	PSME3	biological_process
GO:0070498	MAPK3	biological_process
GO:0070498	IKBKB	biological_process
GO:0070498	IL1A	biological_process
GO:0070498	IL1B	biological_process
GO:0070498	IL1R1	biological_process
GO:0070498	IL1RAP	biological_process
GO:0070498	IL1RN	biological_process
GO:0070498	PSMD14	biological_process
GO:0070507	BICD2	biological_process
GO:0070507	CYLD	biological_process
GO:0070507	KIF18A	biological_process
GO:0070507	PHLDB1	biological_process
GO:0070507	CDK2AP2	biological_process
GO:0070507	EFNA5	biological_process
GO:0070507	FAM107A	biological_process
GO:0070507	TRAF3IP1	biological_process
GO:0070507	CLASP1	biological_process
GO:0070507	MAP6	biological_process
GO:0070507	MAPT	biological_process
GO:0070507	RASSF1	biological_process
GO:0070507	WNT3A	biological_process
GO:0070507	MAP6D1	biological_process
GO:0070507	PRKAA1	biological_process
GO:0070507	PRKAA2	biological_process
GO:0070507	CAMSAP3	biological_process
GO:0070507	CEP70	biological_process
GO:0070507	TPPP	biological_process
GO:0070507	ROCK1	biological_process
GO:0070507	TAOK1	biological_process
GO:0070507	DIXDC1	biological_process
GO:0070507	MARK2	biological_process
GO:0070507	TRIM36	biological_process
GO:0070507	ATAT1	biological_process
GO:0070507	RASSF7	biological_process
GO:0070507	GSK3B	biological_process
GO:0070507	PHLDB2	biological_process
GO:0070507	EPHA3	biological_process
GO:0070507	BICD1	biological_process
GO:0070509	SLC30A1	biological_process
GO:0070509	CACNA1A	biological_process
GO:0070509	CACNA1B	biological_process
GO:0070509	CACNA1C	biological_process
GO:0070509	CACNA1D	biological_process
GO:0070509	CACNA1E	biological_process
GO:0070509	CACNA1F	biological_process
GO:0070509	CACNA1S	biological_process
GO:0070509	ORAI1	biological_process
GO:0070509	TRPV4	biological_process
GO:0070509	CASR	biological_process
GO:0070509	CACNB2	biological_process
GO:0070509	CACNA1I	biological_process
GO:0070509	CACNA1H	biological_process
GO:0070509	SLC8A1	biological_process
GO:0070509	CACNA1G	biological_process
GO:0070509	ATP2A1	biological_process
GO:0070509	TRPC4	biological_process
GO:0070509	CDK5	biological_process
GO:0070509	MICU1	biological_process
GO:0070527	MPL	biological_process
GO:0070527	MYL12A	biological_process
GO:0070527	TYRO3	biological_process
GO:0070527	METAP1	biological_process
GO:0070527	FLNA	biological_process
GO:0070527	PTPN6	biological_process
GO:0070527	MYH9	biological_process
GO:0070527	RAP2B	biological_process
GO:0070527	ILK	biological_process
GO:0070527	STXBP1	biological_process
GO:0070527	MYL9	biological_process
GO:0070527	COMP	biological_process
GO:0070527	STXBP3	biological_process
GO:0070527	FN1	biological_process
GO:0070527	BLOC1S4	biological_process
GO:0070527	PDGFRA	biological_process
GO:0070527	P2RY12	biological_process
GO:0070527	CLIC1	biological_process
GO:0070527	PIK3CB	biological_process
GO:0070527	PIK3CG	biological_process
GO:0070527	WNT3A	biological_process
GO:0070527	TLN1	biological_process
GO:0070527	CSRP1	biological_process
GO:0070527	ACTB	biological_process
GO:0070527	GATA1	biological_process
GO:0070527	FGA	biological_process
GO:0070527	FGB	biological_process
GO:0070527	FIBP	biological_process
GO:0070527	ACTG1	biological_process
GO:0070527	GNAS	biological_process
GO:0070527	ITGA2B	biological_process
GO:0070527	FGG	biological_process
GO:0070527	PLEK	biological_process
GO:0070527	TSPAN32	biological_process
GO:0070527	UBASH3B	biological_process
GO:0070527	HBB	biological_process
GO:0070527	PPIA	biological_process
GO:0070527	SLC7A11	biological_process
GO:0070527	ITGB3	biological_process
GO:0070527	HSPB1	biological_process
GO:0070527	VCL	biological_process
GO:0070527	PEAR1	biological_process
GO:0070527	FERMT3	biological_process
GO:0070527	GP1BA	biological_process
GO:0070534	TRAF3IP2	biological_process
GO:0070534	TRAF1	biological_process
GO:0070534	TRAF2	biological_process
GO:0070534	TRAF3	biological_process
GO:0070534	TRAF5	biological_process
GO:0070534	TRAF6	biological_process
GO:0070534	TRAF4	biological_process
GO:0070534	RNF186	biological_process
GO:0070534	UBE2B	biological_process
GO:0070534	RNF152	biological_process
GO:0070534	UBE2O	biological_process
GO:0070534	ITCH	biological_process
GO:0070534	MAGEL2	biological_process
GO:0070534	UBE2E2	biological_process
GO:0070534	RNF168	biological_process
GO:0070534	UBE2G1	biological_process
GO:0070534	RNF5	biological_process
GO:0070534	STUB1	biological_process
GO:0070534	UBE2T	biological_process
GO:0070534	UBE2D4	biological_process
GO:0070534	RNF4	biological_process
GO:0070534	UBE2N	biological_process
GO:0070534	UBE2V1	biological_process
GO:0070534	UBE2V2	biological_process
GO:0070534	WWP2	biological_process
GO:0070534	TRIM56	biological_process
GO:0070534	ARIH2	biological_process
GO:0070534	RNF135	biological_process
GO:0070534	PELI3	biological_process
GO:0070534	ZFP91	biological_process
GO:0070534	RNF8	biological_process
GO:0070534	UBE2S	biological_process
GO:0070534	PRPF19	biological_process
GO:0070534	PELI1	biological_process
GO:0070534	TRIM21	biological_process
GO:0070534	BFAR	biological_process
GO:0070534	TRIM27	biological_process
GO:0070534	HECTD1	biological_process
GO:0070534	RNF126	biological_process
GO:0070534	UBE2E3	biological_process
GO:0070534	RNF115	biological_process
GO:0070534	TRIM5	biological_process
GO:0070534	NEDD4	biological_process
GO:0070536	CYLD	biological_process
GO:0070536	USP50	biological_process
GO:0070536	YOD1	biological_process
GO:0070536	USP8	biological_process
GO:0070536	OTUB2	biological_process
GO:0070536	USP13	biological_process
GO:0070536	USP17L2	biological_process
GO:0070536	BABAM1	biological_process
GO:0070536	OTUD5	biological_process
GO:0070536	OTUD1	biological_process
GO:0070536	OTUD7A	biological_process
GO:0070536	ATXN3	biological_process
